Supplier,internal_company_code,Risk Type,Overall Risk Level,Transparency Level,FRDM Score,countries,Country Risk Level,industries,Industry Risk Level,products,Product Risk Level,Spend Amount,Spend Level,Product Regulation,Industry Regulation,tags,supplier_id,name,topline_risk_score,frdm_score,transparency_score,all_country_risk_score,all_industry_risk_score,purchase_risk,created_at,created_at,id,parent_id,portal_in_url,address,all_alerts_count,Documents,Trade Partner Risk Level,trade_partner_risk
CHANDLER MACLEOD GROUP,"",human_rights,Low Moderate,Moderate Weak,0,AUS,Low,Marketing Consulting Services| Marketing Research and Public Opinion Polling| Other Management Consulting Services,Low,Management and Business Professionals and Administrative Services,Low,550000.0,high,,Data Breach High Incident,Top50,460311,Cricket Australia,0.24,0,0.34800000000000003,0.09444,0.01,0.10006134969325153,2022-03-08 23:33:45 UTC,2024-11-11 23:10:56 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=460311,"| (care Of Simpson Grierson), Level 27, 88 Shortland Street, Auckland, NZ| Grant Thornton, 1 James St, Whangarei| L 13 345 GEORGE ST, NSW, SYDNEY, 2000| New South Wales, 2000",0,,Low,0.0
INITIATIVE MEDIA AUSTRALIA,"",human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Media Representatives| Other Services Related to Advertising,Low,Advertising Agency Services,Low,8800000.0,high,,Data Breach High Incident| Water Quantity Supply Chain,Advertising| Top50,469260,Cricket Australia,0.24,47,0.34,0.09444,0.01,0.09994345499358516,2022-03-08 23:33:45 UTC,2024-11-11 23:40:00 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=469260,Australia,0,,,
Batch Tested Pty Ltd,"",human_rights,Low Moderate,Moderate Weak,37,AUS,Low,Electronic and Precision Equipment Repair and Maintenance,Moderate,,,14000.0,low,,Conflict Mineral| Data Breach High Incident| Data Breach Vulnerability,,684958,Cricket Australia,0.24,37,0.23200000000000004,0.09444,0.40412,,2025-06-23 05:03:25 UTC,2025-06-23 05:03:25 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=684958,,0,,,
DMA ENGINEERS PTY LTD,"",human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Facilities Support Services,Low,Fire alarm systems,Moderate,4500.0,low,Conflict Mineral,Data Breach Vulnerability,,553118,Cricket Australia,0.24,47,0.32,0.09444,0.01,0.5864366179616104,2023-03-07 20:50:23 UTC,2025-06-26 03:59:48 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=553118,,0,,,
RSM UK Tax and Accounting Limited,,human_rights,Low Moderate,Moderate Weak,41,GBR,Low,Management Consulting Services | Offices of Certified Public Accountants| Other Accounting Services| Other Management Consulting Services,Low,,,22953.0,,,Data Breach High Incident,Accounting & Finance,309748,Cricket Australia,0.23,41,0.22400000000000003,0.11939,0.01,,2021-10-19 18:31:24 UTC,2021-10-19 18:31:25 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309748,"6TH FLOOR, 25 FARRINGDON STREET, LONDON, EC4A 4AB, UNITED KINGDOM",0,,Low,0.16691854262672812
International Sports Security Pty Ltd,"",human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Security Guards and Patrol Services,Low,Security Guard Services,Moderate,200.0,low,,Australia MSA| Data Breach Vulnerability,Event Security,88902,Cricket Australia,0.23,47,0.316,0.09444,0.01,0.5818258466135469,2020-11-23 20:29:50 UTC,2021-10-19 19:51:38 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=88902,,0,,,
SRS Security,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Security Guards and Patrol Services,Low,Security Guard Services,Moderate,189885.0,,,Australia MSA| Data Breach Vulnerability,Game Security / Anti-Corruption,309977,Cricket Australia,0.23,47,0.31200000000000006,0.09444,0.01,0.5818258466135469,2021-10-19 19:51:57 UTC,2021-10-19 19:51:58 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309977,"УЛИЦА Д. КУНАЕВА, 35, КВ 152| УЛИЦА ШЫҢҒЫС АЙТМАТОВ, 46,  ОФИС ОФ. 34| улица Шыңғыс Айтматов, здание 46",0,,,
Tier One Advisory Group Pty Ltd,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Security Guards and Patrol Services,Low,Security Guard Services,Moderate,35295.0,,,Australia MSA| Data Breach Vulnerability,Game Security / Anti-Corruption,309980,Cricket Australia,0.23,47,0.32,0.09444,0.01,0.5818258466135469,2021-10-19 19:52:28 UTC,2021-10-19 19:52:28 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309980,6300 EVERGREEN AVE SEMINOLE FL 33772,0,,,
Secure Sport International,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Security Guards and Patrol Services,Low,Security Guard Services,Moderate,31600.0,,,Australia MSA| Data Breach Vulnerability,Game Security / Anti-Corruption,309981,Cricket Australia,0.23,47,0.30400000000000005,0.09444,0.01,0.5818258466135469,2021-10-19 19:52:38 UTC,2021-10-19 19:52:38 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309981,"THE GRANARY, PUTTON MILL, DUNS, BERWICKSHIRE, TD11 3HT, UNITED KINGDOM",0,,,
Peter G Staples,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Security Guards and Patrol Services,Low,Security Guard Services,Moderate,9831.0,,,Australia MSA| Data Breach Vulnerability,Game Security / Anti-Corruption,309982,Cricket Australia,0.23,47,0.252,0.09444,0.01,0.5818258466135469,2021-10-19 19:52:49 UTC,2021-10-19 19:52:50 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309982,"AU, 4165",0,,,
Michael Williams Consulting Pty Ltd,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Security Guards and Patrol Services,Low,Security Guard Services,Moderate,9800.0,,,Australia MSA| Data Breach Vulnerability,Game Security / Anti-Corruption,309983,Cricket Australia,0.23,47,0.316,0.09444,0.01,0.5818258466135469,2021-10-19 19:52:59 UTC,2021-10-19 19:53:01 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=309983,"Kemp House, 160 City Road, London, United Kingdom, EC1V 2NX",0,,,
Lens10 Pty Ltd (USD),,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,49951.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Software Licenses & Subscriptions,310083,Cricket Australia,0.23,47,0.3,0.09444,0.01,0.5818258466135467,2021-10-19 20:29:45 UTC,2021-10-19 20:29:45 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310083,,0,,,
Fulcrum Technologies Pty Ltd,"",human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,26000.0,low,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Software Licenses & Subscriptions,310088,Cricket Australia,0.23,47,0.272,0.09444,0.01,0.5818258466135467,2021-10-19 20:31:06 UTC,2021-10-19 20:31:06 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310088,"1400 112TH AVE SE, SUITE 100, BELLEVUE, WA, 98004-6901, USA| 712 AURORA AVE N, SEATTLE, WA, 98109| 9528 SW TUALATIN RD, TUALATIN, OR, 97062",0,,,
Sine Group Pty Ltd,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,11804.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Licenses,82446,Cricket Australia,0.23,47,0.28,0.09444,0.01,0.5818258466135467,2020-08-19 05:18:30 UTC,2021-10-19 20:31:16 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=82446,"20-22 WENLOCK ROAD, LONDON, N1 7GU, ENGLAND| 65 MAGILL ROAD| 65 MAGILL ROAD | 65 MAGILL ROAD STEPNEY SA 5069, AUS| South Australia, 5000| South Australia, 5069",0,,,
SMS Central Australia Pty Ltd,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,5874.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Software Licenses & Subscriptions,310092,Cricket Australia,0.23,47,0.272,0.09444,0.01,0.5818258466135467,2021-10-19 20:32:06 UTC,2021-10-19 20:32:07 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310092,"Victoria, 3121",0,,,
Eclipse Performance Apps Pty Ltd,"",human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,17000.0,low,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Software Licenses & Subscriptions,310095,Cricket Australia,0.23,47,0.28800000000000003,0.09444,0.01,0.5818258466135467,2021-10-19 20:32:41 UTC,2021-10-19 20:32:42 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310095,"New South Wales, 2158",0,,,
Fair Play Pty Ltd,"",human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,650000.0,high,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Game Related IT,310098,Cricket Australia,0.23,47,0.344,0.09444,0.01,0.5818258466135467,2021-10-19 20:33:46 UTC,2021-10-19 20:33:47 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310098,"Winckelen 1, 6467JD",0,,,
Sitecore,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,277547.0,medium,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Software Licenses & Subscriptions,6076,Cricket Australia,0.23,47,0.34,0.09444,0.01,0.5818258466135467,2020-02-29 09:58:23 UTC,2021-10-19 20:34:12 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=6076,"Queensland, 4350",0,,,
Lens10 Pty Ltd (Aud),,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,256925.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Software Licenses & Subscriptions,23609,Cricket Australia,0.23,47,0.316,0.09444,0.01,0.5818258466135467,2020-02-29 18:43:25 UTC,2021-10-19 20:34:38 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=23609,,0,,,
Frontier Software Pty Ltd,"",human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,111000.0,medium,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Software Licenses & Subscriptions,90356,Cricket Australia,0.23,47,0.324,0.09444,0.01,0.5818258466135467,2021-01-11 20:34:56 UTC,2021-10-19 20:36:36 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=90356,"AVENIDA GENERAL PERON, 26 1 A MADRID MADRID 28020| CAMPUS MONTEGANCEDO - CENTRO DE EMPRESAS UPM (POZUELO DE ALARCON)| C/ ZURBARAN 20 3& (MADRID)",0,,,
Centium Software Pty Ltd (EventsAIR),"",human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,55000.0,medium,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Software Licenses & Subscriptions,310106,Cricket Australia,0.23,47,0.344,0.09444,0.01,0.5818258466135467,2021-10-19 20:37:15 UTC,2021-10-19 20:37:16 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310106,,0,,,
Ungerboeck Systems International Pty Ltd,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,38503.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Software Licenses & Subscriptions,310107,Cricket Australia,0.23,47,0.268,0.09444,0.01,0.5818258466135467,2021-10-19 20:37:25 UTC,2021-10-19 20:37:26 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310107,"Queensland, 4032",0,,,
PNEW Pty Ltd,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,31900.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Software Licenses & Subscriptions,310108,Cricket Australia,0.23,47,0.34800000000000003,0.09444,0.01,0.5818258466135467,2021-10-19 20:37:35 UTC,2021-10-19 20:37:36 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310108,S.No.63/2B Manali Arcade Fl E-31   ParvatiNA-Pune-Maharashtra-411009-India| S.No.63/2B Manali Arcade Fl E-31 Parvati Pune MH 411009 IN,0,,,
Profisee Australia Pty Ltd,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,23017.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Software Licenses & Subscriptions,310109,Cricket Australia,0.23,47,0.32,0.09444,0.01,0.5818258466135467,2021-10-19 20:38:05 UTC,2021-10-19 20:38:05 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310109,"New South Wales, 2111",0,,,
Safetrac Pty Limited,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,10000.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Software Licenses & Subscriptions,310114,Cricket Australia,0.23,47,0.34,0.09444,0.01,0.5818258466135467,2021-10-19 20:39:07 UTC,2021-10-19 20:39:07 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310114,"7/333 COLLINS STREET MELBOURNE 3000 VIC| Victoria, 3000| Victoria, 3006",0,,,
Broadbean Technology,"",human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,7500.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Recruitment,282334,Cricket Australia,0.23,47,0.31200000000000006,0.09444,0.01,0.5818258466135467,2021-08-20 02:51:45 UTC,2021-10-19 20:39:27 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=282334,"New South Wales, 2010",0,,,
Softlink Australia Pty Ltd,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,4067.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Software Licenses & Subscriptions,310116,Cricket Australia,0.23,47,0.34,0.09444,0.01,0.5818258466135467,2021-10-19 20:39:36 UTC,2021-10-19 20:39:36 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310116,"Queensland, 4113",0,,,
Touchpoint Meeting Services Pty Ltd,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,2673.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Software Licenses & Subscriptions,310118,Cricket Australia,0.23,47,0.34,0.09444,0.01,0.5818258466135467,2021-10-19 20:39:55 UTC,2021-10-19 20:39:56 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310118,"New South Wales, 2000| New South Wales, 2020",0,,,
SafetyCulture Pty Ltd (iAuditor),,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,1169.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Subscriptions,310121,Cricket Australia,0.23,47,0.28,0.09444,0.01,0.5818258466135467,2021-10-19 20:40:25 UTC,2021-10-19 20:40:26 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310121,,0,,,
Epidemic Sound AU Pty Ltd,"",human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Music Publishers,Low,Software,Moderate,10000.0,low,,Data Breach High Incident| Political Risk Liability,Licenses| Subscriptions,310129,Cricket Australia,0.23,47,0.308,0.09444,0.01,0.5818258466135467,2021-10-19 20:42:55 UTC,2021-10-19 20:42:56 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310129,"New South Wales, 2000",0,,,
Australian Concert and Entertainment Security (ACES Group),"",human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Security Guards and Patrol Services| Security Systems Services (Except Locksmiths),Low,Security Guard Services,Moderate,100000.0,medium,,Australia MSA| Conflict Mineral| Data Breach Vulnerability,Event Security,310174,Cricket Australia,0.23,47,0.32800000000000007,0.09444,0.01,0.5818258466135469,2021-10-19 20:54:36 UTC,2021-10-19 20:54:37 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310174,,0,,,
Stradbroke Security Consultants Pty Ltd,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Security Guards and Patrol Services| Security Systems Services (Except Locksmiths),Low,Security Guard Services,Moderate,38245.0,,,Australia MSA| Conflict Mineral| Data Breach Vulnerability,Security,310259,Cricket Australia,0.23,47,0.28400000000000003,0.09444,0.01,0.5818258466135469,2021-10-19 21:24:35 UTC,2021-10-19 21:24:36 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310259,"Victoria, 3131",0,,,
VicPro Security Pty Ltd,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Security Guards and Patrol Services| Security Systems Services (Except Locksmiths),Low,Security Guard Services,Moderate,8893.0,,,Australia MSA| Conflict Mineral| Data Breach Vulnerability,Game Security / Anti-Corruption,310260,Cricket Australia,0.23,47,0.34,0.09444,0.01,0.5818258466135469,2021-10-19 21:24:47 UTC,2021-10-19 21:24:48 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310260,"Victoria, 3013| Victoria, 3025",0,,,
SWOOP Analytics Pty Ltd,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Software Publishers,Low,Software,Moderate,9000.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Subscriptions,310280,Cricket Australia,0.23,47,0.316,0.09444,0.01,0.5818258466135467,2021-10-19 21:33:08 UTC,2021-10-19 21:33:09 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310280,"23 Loquat Valley Road 2104 Bayview AU-NSW New South Wales| 23 Loquat Valley Road, Bayview, AU-NSW 2104| New South Wales, 2104",0,,,
Sponsorship News Pty Ltd,,human_rights,Low Moderate,Moderate Weak,47,AUS,Low,Internet Publishing and Broadcasting and Web Search Portals,Low,Software,Moderate,1640.0,,,Data Breach High Incident| Political Risk Liability| Water Quantity Supply Chain,Subscriptions,310283,Cricket Australia,0.23,47,0.256,0.09444,0.01,0.5818258466135467,2021-10-19 21:33:40 UTC,2021-10-19 21:33:41 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310283,"102-104 GEORGE ST, Sydney, AU, 2000| Australian Capital Territory, 2612| New South Wales, 2000",0,,,
Flowers Vasette,"",human_rights,Low Moderate,Moderate Weak,47,AUS,Low,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers",Low,Fresh cut floral bouquets,Moderate,26000.0,,Deforestation,Data Breach Vulnerability,Events Collateral / Equipment Hire,310013,Cricket Australia,0.22,47,0.34800000000000003,0.09444,0.01,0.43648600000000004,2021-10-19 20:04:48 UTC,2021-10-19 20:04:49 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310013,"Victoria, 3065| Victoria, 3207",0,,,
Concur Holdings (Netherlands) b.v.,"",human_rights,Low Moderate,Moderate Weak,47,,Low,,Low,,Moderate,52000.0,,,,Software Licenses & Subscriptions,29480,Cricket Australia,0.22,47,0.31200000000000006,0.07425,0.01,0.5818258466135467,2020-03-21 19:21:52 UTC,2021-10-19 20:37:06 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=29480,"Amerikastraat 10, 's-Hertogenbosch, 5232BE, NLD| Amerikastraat 10, 's-hertogenbosch, NL| Strwinskylaan 3105 1077ZX Amsterdam| Zuidplein 36, H-Toren 1077XV Amsterdam",0,,,
Scott Grant - NO LONGER WORKS FOR CA,,human_rights,Low Moderate,Moderate Weak,47,AUS| SGP,Low,Lessors of Nonresidential Buildings (Except Miniwarehouses)| Lessors of Other Real Estate Property| Offices of Real Estate Agents and Brokers,Low,Commercial Or Industrial Facility Rental| Lease And Rental Of Property Or Building,Moderate,1153.0,,Conflict Mineral,Data Breach Vulnerability| Political Risk Liability| Water Pollution Supply Chain,Rent,310252,Cricket Australia,0.22,47,0.28,0.16415,0.01,0.47173310756972153,2021-10-19 21:22:24 UTC,2021-10-19 21:22:25 UTC,57,0,https://app.frdm.co/supplier_link/signin?linked_company_id=57&supplier_id=310252,,0,,,
